city,country,lat,lng
Pecan Grove,United States,29.6235,-95.7331
Greenwood Village,United States,39.6152,-104.9131
Miami,United States,36.8877,-94.8718
Hood River,United States,45.7092,-121.5258
Los Osos,United States,35.3068,-120.8249
Cutlerville,United States,42.8406,-85.6739
Washougal,United States,45.5812,-122.3433
Overland,United States,38.6967,-90.3689
Bellevue,United States,44.4593,-87.9554
La Grange,United States,41.6787,-73.8028
Ripon,United States,37.7415,-121.1309
Suffield,United States,41.9945,-72.6789
Mount Vernon,United States,38.314,-88.9174
Kodinsk,Russia,58.6981,99.1777
Gornyak,Russia,50.9881,81.4877
Circleville,United States,39.6063,-82.9334
Elkton,United States,39.6067,-75.8209
Stallings,United States,35.109,-80.6594
Long Beach,United States,30.3608,-89.165
Mount Holly,United States,35.3136,-81.0072
Hermitage,United States,41.2305,-80.4414
Seven Oaks,United States,34.0474,-81.1434
Clark,United States,40.6203,-74.3135
Narragansett,United States,41.4291,-71.4669
At-Bashy,Kyrgyzstan,41.1725,75.7968
North Reading,United States,42.5816,-71.0876
Lamont,United States,35.2651,-118.9159
Westwood,United States,42.2202,-71.2106
Sierra Vista Southeast,United States,31.4525,-110.216
Loncoche,Chile,-39.37,-72.63
Great Falls,United States,39.011,-77.3013
Middleburg Heights,United States,41.3695,-81.8151
Lebanon,United States,40.0318,-86.455
Dunn,United States,35.3113,-78.6129
Mastic,United States,40.8098,-72.8479
Clarksdale,United States,34.1971,-90.5729
Duxbury,United States,42.0465,-70.7139
Pataskala,United States,40.011,-82.7155
Grosse Pointe Woods,United States,42.4366,-82.8987
New Haven,United States,41.0673,-85.0233
Puerto Pimentel,Peru,-6.8296,-79.93
Pembroke,Canada,45.8503,-77.1166
Candelaria,Puerto Rico,18.4043,-66.2175
Ammon,United States,43.4746,-111.9568
Washington,United States,40.7587,-74.9825
Monte Plata,Dominican Republic,18.807,-69.784
Satipo,Peru,-11.26,-74.69
Discovery Bay,United States,37.9071,-121.6076
Alamo,United States,37.8546,-122.0131
Fairburn,United States,33.5496,-84.5914
Great Bend,United States,38.3593,-98.8015
Newton,United States,41.6964,-93.0403
Aarau,Switzerland,47.39,8.034
Stony Point,United States,41.2592,-74.0112
Pequannock,United States,40.9627,-74.3041
Pulaski,United States,37.0528,-80.7624
Cambridge,United States,45.5612,-93.2283
Cloverly,United States,39.1065,-76.9993
Carthage,United States,37.1503,-94.3225
Canyon,United States,34.9877,-101.9179
Hueytown,United States,33.4237,-87.0221
Addison,United States,32.9586,-96.8356
Río Bueno,Chile,-40.34,-72.96
Griffith,Australia,-34.29,146.04
McMinnville,United States,35.6863,-85.7812
Kuala Lipis,Malaysia,4.184,102.042
Indianola,United States,41.3629,-93.5652
Hereford,United States,34.8232,-102.4001
Herisau,Switzerland,47.3833,9.2833
Northview,United States,43.0427,-85.6016
Damascus,United States,39.2737,-77.2006
Kérouané,Guinea,9.2704,-9.02
Burrel,Albania,41.626,20.016
Nyunzu,Congo (Kinshasa),-5.9496,28.0167
Gantt,United States,34.7837,-82.4027
Crowley,United States,32.578,-97.3584
Blackfoot,United States,43.194,-112.3455
Malta,United States,42.9853,-73.7879
Nerchinsk,Russia,52.009,116.5486
Villa Rica,United States,33.7305,-84.917
Kulunda,Russia,52.5827,78.9473
Bay Village,United States,41.4851,-81.9315
Bradley,United States,41.1643,-87.8451
Wilmington Island,United States,32.0036,-80.9752
Hampton,United States,42.9391,-70.837
Junín,Peru,-11.1496,-76.01
Millbrook,United States,32.5035,-86.3728
Lady Lake,United States,28.924,-81.93
Fullerton,United States,40.6308,-75.4834
Mitchell,United States,43.7296,-98.0337
Milford,United States,42.8178,-71.6736
Gainesville,United States,38.7931,-77.6347
Sullivan,United States,43.0922,-75.8794
Glasgow,United States,39.6015,-75.7474
East Highland Park,United States,37.577,-77.3865
Udachnyy,Russia,66.4232,112.3965
Moreau,United States,43.2469,-73.6659
Teseney,Eritrea,15.1104,36.6575
Willow Grove,United States,40.1495,-75.1178
Farmingville,United States,40.8389,-73.0401
Niceville,United States,30.529,-86.4753
Vyazemskiy,Russia,47.5328,134.7475
Jamestown,United States,46.9063,-98.6937
Ramsey,United States,41.0595,-74.1454
Bennington,United States,42.8852,-73.2132
Galion,United States,40.7384,-82.7791
Rio Linda,United States,38.6876,-121.4418
Rossville,United States,39.3572,-76.4767
Sterling,United States,40.6207,-103.1919
Depew,United States,42.9117,-78.7044
Washington Court House,United States,39.5383,-83.4279
Cambridge,New Zealand,-37.8894,175.4703
Williamstown,United States,39.6874,-74.9786
Archer Lodge,United States,35.6907,-78.3749
Yorkton,Canada,51.2171,-102.4665
Englewood,United States,26.9603,-82.3535
Weston,United States,44.8906,-89.5487
Lakeway,United States,30.3547,-97.9854
Sarandë,Albania,39.877,20
Waxhaw,United States,34.9364,-80.7437
Callaway,United States,30.1346,-85.5572
Taft,United States,35.1267,-119.4243
Plainfield,United States,41.6992,-71.8987
Phelan,United States,34.4398,-117.5248
Port Isabel,United States,26.0538,-97.2505
Purcellville,United States,39.1378,-77.711
Murraysville,United States,34.2919,-77.8429
Mantua,United States,39.7618,-75.1686
Dalanzadgad,Mongolia,43.5836,104.4403
Troy,United States,38.9708,-90.9714
Lake Geneva,United States,42.5825,-88.4282
Aldine,United States,29.9122,-95.3785
Hartford,United States,43.322,-88.3782
Longwood,United States,28.7014,-81.3487
Vandalia,United States,39.8791,-84.193
Powder Springs,United States,33.866,-84.6839
Thompson,United States,41.6474,-74.6745
World Golf Village,United States,29.9653,-81.4898
Fort Carson,United States,38.7403,-104.7841
Red Hill,United States,33.7778,-79.0111
La Grande,United States,45.3242,-118.0865
Mountain House,United States,37.774,-121.5452
Gikongoro,Rwanda,-2.4833,29.5667
Salyan,Nepal,28.35,82.1833
Rāmechhāp,Nepal,27.326,86.087
Bhimphedi̇̄,Nepal,27.551,85.13
Kök-Janggak,Kyrgyzstan,41.0307,73.2058
Chaguarama,Venezuela,9.2159,-63.7523
Andrews,United States,32.3208,-102.552
Las Vegas,United States,35.6011,-105.2206
Yazoo City,United States,32.8618,-90.4067
Mebane,United States,36.0876,-79.2756
Flowing Wells,United States,32.2937,-111.011
Berea,United States,34.8802,-82.4653
College Park,United States,33.6364,-84.464
Tsumeb,Namibia,-19.24,17.71
Seekonk,United States,41.8379,-71.3174
Cleveland,United States,33.744,-90.7285
Bredasdorp,South Africa,-34.5295,20.03
Jackson,United States,37.3794,-89.6525
Dumas,United States,35.8613,-101.9642
Ledyard,United States,41.44,-72.0167
Northborough,United States,42.3232,-71.6462
Cambridge,United States,40.0221,-81.5868
Belchertown,United States,42.2787,-72.4004
Swift Current,Canada,50.2837,-107.7666
Tonawanda,United States,43.0105,-78.8805
Tenafly,United States,40.9175,-73.9531
Mariestad,Sweden,58.705,13.828
New Freedom,United States,39.7353,-76.6967
Kerman,United States,36.7249,-120.0625
Chubbuck,United States,42.9226,-112.4704
Buford,United States,34.1187,-83.9915
Whitman,United States,42.08,-70.9399
Hartsville,United States,34.3679,-80.0829
Chegdomyn,Russia,51.1178,133.0241
New River,United States,33.8835,-112.0858
Bedford,United States,38.8602,-86.4895
Tolland,United States,41.8786,-72.3648
Brooklyn Park,United States,39.217,-76.6174
Bellair-Meadowbrook Terrace,United States,30.1796,-81.7375
Hugo,United States,45.1671,-92.9588
Uryzhar,Kazakhstan,47.1002,81.6048
Graham,United States,36.0596,-79.3898
Sun Lakes,United States,33.2172,-111.8695
Park City,United States,40.6505,-111.502
Coto de Caza,United States,33.5961,-117.5862
Nuuk,Greenland,64.1983,-51.7327
Beech Grove,United States,39.7153,-86.087
Alpine,United States,32.8439,-116.7585
Hershey,United States,40.2806,-76.6458
Canton,United States,32.5976,-90.0315
Bradley Gardens,United States,40.5711,-74.6678
Mastic Beach,United States,40.7679,-72.8375
Boulder City,United States,35.8407,-114.9257
Harrison,United States,39.2571,-84.7882
Ijevan,Armenia,40.8756,45.1492
Exeter,United States,42.9901,-70.9646
Henderson,United States,32.1576,-94.796
Sulphur Springs,United States,33.1421,-95.6124
Thibodaux,United States,29.7941,-90.8163
Prince Rupert,Canada,54.3167,-130.33
San Ramón,Peru,-11.1296,-75.34
Forest City,United States,28.6619,-81.4443
Azalea Park,United States,28.5474,-81.2956
Yankton,United States,42.8901,-97.3926
Hayden,United States,47.7679,-116.8039
El Dorado,United States,37.8209,-96.8614
Astoria,United States,46.1856,-123.8053
Campbellsville,United States,37.3446,-85.351
Branchburg,United States,40.5629,-74.714
Jennings,United States,38.723,-90.2643
Abong Mbang,Cameroon,3.9837,13.1833
Chaparral,United States,32.0442,-106.4061
Worthington,United States,40.0949,-83.021
Connersville,United States,39.6582,-85.141
Gouré,Niger,13.9874,10.27
Pleasanton,United States,28.9643,-98.4957
Colesville,United States,39.073,-77.0009
Oldsmar,United States,28.0507,-82.6697
Fraser,United States,42.5388,-82.9496
London,United States,39.8936,-83.4375
West Richland,United States,46.3115,-119.3997
Fort Mohave,United States,35.0004,-114.5748
Kings Park West,United States,38.8151,-77.296
Saraland,United States,30.8457,-88.099
Swampscott,United States,42.4757,-70.9068
Horsham,United States,40.1825,-75.1387
Mount Washington,United States,38.043,-85.5553
Wilbraham,United States,42.127,-72.4308
Bosobolo,Congo (Kinshasa),4.1904,19.88
Franklin Park,United States,40.5903,-80.0999
Warren,United States,41.8433,-79.1445
Ust’-Ordynskiy,Russia,52.833,104.7
South Venice,United States,27.0435,-82.4152
Jefferson Valley-Yorktown,United States,41.3179,-73.8007
Manorville,United States,40.8575,-72.7915
Johnson City,United States,42.123,-75.9624
Fostoria,United States,41.1602,-83.412
Tehachapi,United States,35.127,-118.475
Gonzalez,United States,30.5822,-87.2906
Holliston,United States,42.1977,-71.445
Pewaukee,United States,43.0701,-88.2411
Lindenhurst,United States,42.4175,-88.0257
Phillipsburg,United States,40.6895,-75.1821
El Sobrante,United States,33.8724,-117.4624
Toppenish,United States,46.3807,-120.3125
Oak Park,United States,34.1849,-118.7669
Hanover,United States,40.8197,-74.4287
Hewitt,United States,31.4519,-97.1961
Beekman,United States,41.6042,-73.6945
Crowley,United States,30.2175,-92.3752
Pineville,United States,31.3414,-92.4096
Jacksonville,United States,31.9642,-95.2617
Tamaqua,United States,40.8033,-75.9344
Ascensión,Bolivia,-15.6996,-63.08
Miami Springs,United States,25.8195,-80.2894
Salida,United States,37.7145,-121.087
Nioro,Mali,15.2304,-9.59
Gramercy,United States,30.061,-90.6929
Payson,United States,34.2434,-111.3195
Wauchula,United States,27.5469,-81.8103
Tórshavn,Faroe Islands,62.03,-6.82
Royal Kunia,United States,21.4053,-158.0318
Whitewater,United States,42.8372,-88.734
Hartselle,United States,34.4391,-86.9401
Kingston,Australia,-42.9911,147.3084
Abadla,Algeria,31.0171,-2.7333
College,United States,64.8694,-147.8217
Pomfret,United States,42.4029,-79.3534
Mineral Wells,United States,32.8169,-98.0776
Mill Valley,United States,37.9085,-122.542
Lívingston,Guatemala,15.8307,-88.7562
Metuchen,United States,40.5424,-74.3628
Iona,United States,26.516,-81.9601
Windham,United States,42.8076,-71.2995
Hanover,United States,42.1224,-70.8566
Red Wing,United States,44.5816,-92.6036
Cambridge,United States,38.5515,-76.0787
Hobe Sound,United States,27.0729,-80.1425
East Bridgewater,United States,42.0352,-70.9424
Hollins,United States,37.3434,-79.9535
Washington,United States,38.5514,-91.0151
Greensburg,United States,40.3113,-79.5444
Hopatcong,United States,40.9541,-74.6593
Coronel José Félix Bogado,Paraguay,-27.17,-56.25
Alausí,Ecuador,-2.19,-78.85
Paradise Valley,United States,33.5434,-111.9595
Oil City,United States,41.4282,-79.7035
Beacon,United States,41.5036,-73.9655
Port Hedland,Australia,-20.3104,118.606
Robbinsville,United States,40.222,-74.591
Elk Plain,United States,47.0448,-122.3671
North Branford,United States,41.3645,-72.7769
St. Simons,United States,31.1774,-81.3857
Ballina,Australia,-28.8614,153.568
Chota,Peru,-6.5496,-78.65
Antioch,United States,42.4742,-88.0721
Deming,United States,32.2631,-107.7525
Maridi,South Sudan,4.9151,29.4769
Kouroussa,Guinea,10.653,-9.892
Sweden,United States,43.1791,-77.9406
Aḑ Ḑab‘ah,Egypt,31.0338,28.4333
Kaoma,Zambia,-14.7796,24.8
Dentsville,United States,34.0754,-80.9546
Camden,United States,34.2565,-80.6087
Moorestown-Lenola,United States,39.9659,-74.9643
Black Forest,United States,39.0608,-104.6752
Lebanon,United States,37.6718,-92.6603
Williams Lake,Canada,52.1166,-122.15
New Franklin,United States,40.9525,-81.5838
Brooks,Canada,50.5671,-111.9
Greendale,United States,42.937,-88.0018
Cahokia,United States,38.5649,-90.1792
Ionia,United States,42.9772,-85.0727
Boutilimit,Mauritania,17.5504,-14.7
Livingston,United States,37.3875,-120.7248
Añatuya,Argentina,-28.4661,-62.8333
Shilka,Russia,51.8706,116.0306
Raymondville,United States,26.4759,-97.7769
Grovetown,United States,33.4504,-82.2073
Bedford,United States,42.497,-71.2783
Harrison,United States,36.2438,-93.1198
Shawangunk,United States,41.6335,-74.2654
Effingham,United States,39.1207,-88.5509
New Fairfield,United States,41.488,-73.4882
Cayce,United States,33.9458,-81.0433
Maqat,Kazakhstan,47.6482,53.3265
Mashpee,United States,41.6178,-70.4908
Mountain Home,United States,36.3349,-92.3846
Çorovodë,Albania,40.5167,20.2333
Covington,United States,33.6049,-83.8465
Chippewa Falls,United States,44.9359,-91.3902
Middlesborough,United States,36.6127,-83.7227
Southern Pines,United States,35.1921,-79.4042
Lockhart,United States,28.6271,-81.4354
Ferndale,United States,48.8525,-122.5893
Conway,United States,28.4968,-81.3316
Wangaratta,Australia,-36.36,146.3
Muscle Shoals,United States,34.7435,-87.6343
Cromwell,United States,41.6122,-72.6638
Cherry Hill Mall,United States,39.9384,-75.0117
Jericho,United States,40.7875,-73.5416
Centerton,United States,36.3559,-94.2972
Port Orchard,United States,47.5164,-122.661
Grain Valley,United States,39.0166,-94.2086
Brandermill,United States,37.434,-77.6522
Beach Park,United States,42.4261,-87.8584
Bridgetown,United States,39.1551,-84.6359
Dennis,United States,41.7064,-70.1644
Koundara,Guinea,12.48,-13.296
Hooksett,United States,43.0709,-71.4365
East Wenatchee,United States,47.4172,-120.2809
Lakeland South,United States,47.2784,-122.2831
Orange,United States,41.2827,-73.0272
Calera,United States,33.125,-86.7451
Canton,United States,40.5632,-90.0409
Douglas,United States,31.5065,-82.8543
Hendersonville,United States,35.3241,-82.4578
Hickory Hills,United States,41.7248,-87.8281
Big Rapids,United States,43.6992,-85.4806
Hidalgo,United States,26.108,-98.2481
Fort Lewis,United States,47.0955,-122.5672
Hot Springs Village,United States,34.6568,-92.9644
Springdale,United States,39.8769,-74.9723
Mount Dora,United States,28.8143,-81.6344
Lewisville,United States,36.103,-80.4164
Gardendale,United States,33.6679,-86.8068
Oxford,United States,42.1286,-71.8665
Port Augusta,Australia,-32.49,137.77
Druid Hills,United States,33.7843,-84.3273
Baraboo,United States,43.4697,-89.7378
Glasgow,United States,37.0047,-85.9263
Conneaut,United States,41.9278,-80.5685
Allouez,United States,44.4721,-88.0261
Ephrata,United States,40.1811,-76.1812
Rantoul,United States,40.3031,-88.1549
Levelland,United States,33.5806,-102.3636
Richmond,Australia,-33.5995,150.74
Middlesex,United States,40.5744,-74.5011
Broadlands,United States,39.0168,-77.5167
Clinton,United States,42.4119,-71.6888
Guapí,Colombia,2.5604,-77.86
Greenlawn,United States,40.863,-73.3642
Clewiston,United States,26.7529,-80.9399
Raynham,United States,41.9312,-71.0437
Hazel Crest,United States,41.5732,-87.6899
Wixom,United States,42.5244,-83.5346
Kem’,Russia,64.9536,34.5684
Steamboat Springs,United States,40.4774,-106.8233
Arcadia,United States,43.0871,-77.0857
Fort Drum,United States,44.0451,-75.7847
Uxbridge,United States,42.0593,-71.638
Glenpool,United States,35.9484,-96.0052
Singleton,Australia,-32.5695,151.16
Ipswich,United States,42.6857,-70.8399
River Ridge,United States,29.9593,-90.2202
Ocean View,United States,38.5357,-75.0991
Teays Valley,United States,38.4482,-81.9239
Wood Dale,United States,41.9665,-87.9808
Mwinilunga,Zambia,-11.7396,24.44
Sharonville,United States,39.2825,-84.4069
Quesnel,Canada,52.9837,-122.4833
Maumee,United States,41.5696,-83.6636
Hutchinson,United States,44.8856,-94.3768
Destin,United States,30.395,-86.4701
Thomaston,United States,32.8908,-84.3272
Waunakee,United States,43.1833,-89.4433
Bandarbeyla,Somalia,9.4833,50.8167
North Mankato,United States,44.1814,-94.0386
Elizabethton,United States,36.3367,-82.2369
Thonotosassa,United States,28.0464,-82.291
